Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1149424,Bank account or service,Checking account,Problems caused by my funds being low,,MA,1106,Web,12/9/2014,12/9/2014,Bank of America,Closed with monetary relief,Yes,No
1149443,Bank account or service,Checking account,Deposits and withdrawals,,GA,31406,Web,12/9/2014,12/9/2014,Navy FCU,Closed with explanation,Yes,
1149579,Bank account or service,Checking account,Deposits and withdrawals,,IL,60564,Web,12/9/2014,12/9/2014,Citibank,Closed with explanation,Yes,No
1149586,Bank account or service,Checking account,Problems caused by my funds being low,,UT,84124,Web,12/9/2014,12/9/2014,U.S. Bancorp,Closed with explanation,Yes,No
1149662,Bank account or service,Checking account,Deposits and withdrawals,,FL,32795,Web,12/9/2014,12/10/2014,SunTrust Bank,Closed with explanation,Yes,
1149669,Bank account or service,Checking account,"Account opening, closing, or management",,TX,75068,Web,12/8/2014,12/11/2014,BOK Financial Corp,Closed with explanation,Yes,Yes
1149702,Bank account or service,Checking account,Deposits and withdrawals,,CA,91104,Web,12/9/2014,12/9/2014,Fifth Third Bank,Closed with explanation,Yes,No
1149705,Bank account or service,Other bank product/service,"Account opening, closing, or management",,CA,94302,Web,12/9/2014,12/9/2014,Wells Fargo,Closed with explanation,Yes,Yes
1149997,Bank account or service,Other bank product/service,Deposits and withdrawals,,GA,30126,Phone,12/10/2014,12/11/2014,PNC Bank,Closed with explanation,Yes,
1150004,Bank account or service,Checking account,Problems caused by my funds being low,,NJ,8618,Phone,12/10/2014,12/11/2014,Wells Fargo,Closed with explanation,Yes,No
1150052,Bank account or service,Checking account,"Account opening, closing, or management",,FL,32811,Web,12/10/2014,12/10/2014,PNC Bank,Closed with explanation,Yes,
1150067,Bank account or service,Checking account,Deposits and withdrawals,,NV,89130,Web,12/9/2014,12/10/2014,USAA Savings,Closed with explanation,Yes,No
1150087,Bank account or service,Checking account,"Account opening, closing, or management",,PA,19115,Phone,12/10/2014,12/11/2014,Wells Fargo,Closed with explanation,Yes,No
1150109,Bank account or service,Checking account,Deposits and withdrawals,,GA,30331,Web,12/10/2014,12/10/2014,Bank of America,Closed with non-monetary relief,Yes,No
1150115,Bank account or service,Checking account,"Making/receiving payments, sending money",,IL,60089,Web,12/10/2014,12/12/2014,JPMorgan Chase,Closed with explanation,Yes,Yes
1150145,Bank account or service,Other bank product/service,"Account opening, closing, or management",,PA,19144,Referral,12/10/2014,12/12/2014,RBS Citizens,Closed with explanation,Yes,Yes
1150157,Bank account or service,Checking account,"Account opening, closing, or management",,MD,21244,Referral,12/10/2014,12/12/2014,Bank of America,Closed with explanation,Yes,No
1150163,Bank account or service,Checking account,Deposits and withdrawals,,NY,11221,Postal mail,12/9/2014,12/17/2014,JPMorgan Chase,Closed with explanation,Yes,No
1150196,Bank account or service,Checking account,"Account opening, closing, or management",,PA,15202,Web,12/10/2014,12/10/2014,SunTrust Bank,Closed with explanation,Yes,No
1150320,Bank account or service,Checking account,Problems caused by my funds being low,,CA,94806,Web,12/9/2014,12/10/2014,JPMorgan Chase,Closed with explanation,Yes,Yes
1150350,Bank account or service,Other bank product/service,Using a debit or ATM card,,TX,79109,Web,12/9/2014,12/12/2014,Heartland Payment Systems,Closed with explanation,Yes,No
1150393,Bank account or service,Checking account,Problems caused by my funds being low,,SD,57106,Web,12/9/2014,12/10/2014,Wells Fargo,Closed with explanation,Yes,No
1150404,Bank account or service,Checking account,"Making/receiving payments, sending money",,NY,10453,Web,12/10/2014,12/10/2014,Citibank,Closed with explanation,Yes,No
1150430,Bank account or service,Checking account,Problems caused by my funds being low,,MA,2215,Web,12/10/2014,12/10/2014,Bank of America,Closed with monetary relief,Yes,No
1150468,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,FL,33009,Phone,12/10/2014,12/10/2014,Bank of America,Closed with explanation,Yes,Yes
1150476,Bank account or service,Checking account,Using a debit or ATM card,,NJ,7002,Web,12/10/2014,12/10/2014,Capital One,Closed with explanation,Yes,No
1150523,Bank account or service,Savings account,"Making/receiving payments, sending money",,MD,21122,Web,12/10/2014,12/10/2014,Bank of America,Closed with explanation,Yes,No
1150547,Bank account or service,Checking account,"Account opening, closing, or management",,NY,10001,Phone,12/10/2014,12/10/2014,TD Bank,Closed with monetary relief,Yes,No
1150616,Bank account or service,Checking account,"Account opening, closing, or management",,IL,62025,Web,12/10/2014,12/10/2014,Regions,Closed with monetary relief,Yes,No
1150617,Bank account or service,Checking account,Problems caused by my funds being low,,RI,2860,Web,12/10/2014,12/12/2014,RBS Citizens,Closed with monetary relief,Yes,No
1150665,Bank account or service,Checking account,"Account opening, closing, or management",,IL,60659,Referral,12/10/2014,12/10/2014,JPMorgan Chase,Closed with explanation,Yes,No
1150675,Bank account or service,Checking account,Problems caused by my funds being low,,PA,19082,Referral,12/10/2014,12/10/2014,TD Bank,Closed with monetary relief,Yes,No
1150730,Bank account or service,Checking account,Problems caused by my funds being low,,MD,20613,Phone,12/10/2014,12/10/2014,PNC Bank,Closed with explanation,Yes,
1150741,Bank account or service,Checking account,Deposits and withdrawals,,NY,10452,Phone,12/10/2014,12/11/2014,JPMorgan Chase,Closed with explanation,Yes,No
1150776,Bank account or service,Checking account,Deposits and withdrawals,,AZ,85350,Referral,12/10/2014,12/12/2014,Washington Federal,Closed with explanation,Yes,No
1150796,Bank account or service,Checking account,Deposits and withdrawals,,NY,11216,Referral,12/10/2014,12/10/2014,Wells Fargo,Closed with explanation,Yes,No
1150800,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,OH,44230,Referral,12/10/2014,12/10/2014,U.S. Bancorp,Closed with explanation,Yes,Yes
1150808,Bank account or service,Checking account,Problems caused by my funds being low,,WA,98109,Referral,12/10/2014,12/10/2014,U.S. Bancorp,Closed with explanation,Yes,No
1150816,Bank account or service,Checking account,Problems caused by my funds being low,,PA,19134,Referral,12/10/2014,12/11/2014,Santander Bank US,Closed,Yes,No
1150846,Bank account or service,Checking account,Problems caused by my funds being low,,OH,44052,Referral,12/10/2014,12/10/2014,Fifth Third Bank,Closed with explanation,Yes,Yes
1150849,Bank account or service,Checking account,Using a debit or ATM card,,MO,64109,Referral,12/10/2014,12/10/2014,U.S. Bancorp,Closed with monetary relief,Yes,No
1150856,Bank account or service,Checking account,Using a debit or ATM card,,ME,4096,Referral,12/10/2014,12/11/2014,TD Bank,Closed with explanation,Yes,No
1150859,Bank account or service,Savings account,"Account opening, closing, or management",,NY,11746,Referral,12/10/2014,12/11/2014,SunTrust Bank,Closed with non-monetary relief,Yes,No
1150883,Bank account or service,Checking account,Problems caused by my funds being low,,TX,77379,Referral,12/10/2014,12/12/2014,JPMorgan Chase,Closed with monetary relief,Yes,No
1150886,Bank account or service,Checking account,Deposits and withdrawals,,FL,32622,Referral,12/10/2014,12/12/2014,SunTrust Bank,Closed with explanation,Yes,No
1150906,Bank account or service,Other bank product/service,Deposits and withdrawals,,NJ,7509,Referral,12/10/2014,12/10/2014,PNC Bank,Closed with explanation,Yes,
1151039,Bank account or service,Checking account,Deposits and withdrawals,,MO,64109,Referral,12/10/2014,12/11/2014,Bank of America,Closed with explanation,Yes,No
1151069,Bank account or service,Savings account,Deposits and withdrawals,,CT,6883,Phone,12/10/2014,12/11/2014,Bank of America,Closed with non-monetary relief,Yes,No
1151076,Bank account or service,Checking account,"Account opening, closing, or management",,CA,91344,Phone,12/10/2014,12/12/2014,Citibank,Closed with explanation,Yes,No
1151114,Bank account or service,Checking account,Deposits and withdrawals,,IL,62702,Referral,12/10/2014,12/11/2014,Bank of America,Closed with explanation,Yes,No
1151167,Bank account or service,Checking account,"Account opening, closing, or management",,FL,33407,Referral,12/10/2014,12/12/2014,JPMorgan Chase,Closed with monetary relief,Yes,No
1151186,Bank account or service,Checking account,"Making/receiving payments, sending money",,WA,98258,Referral,12/10/2014,12/12/2014,JPMorgan Chase,Closed with explanation,Yes,No
1151189,Bank account or service,Checking account,"Account opening, closing, or management",,NJ,7093,Referral,12/10/2014,12/12/2014,Citibank,Closed with monetary relief,Yes,No
1151190,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,NE,68517,Web,12/10/2014,12/10/2014,First National Bank of Omaha,Closed with explanation,Yes,
1151208,Bank account or service,Checking account,Deposits and withdrawals,,CA,90250,Referral,12/10/2014,12/12/2014,JPMorgan Chase,Closed with explanation,Yes,No
1151214,Bank account or service,(CD) Certificate of deposit,"Making/receiving payments, sending money",,NJ,7762,Web,12/10/2014,12/10/2014,Bank of America,Closed with non-monetary relief,Yes,No
1151251,Bank account or service,Other bank product/service,"Account opening, closing, or management",,TX,75038,Postal mail,12/10/2014,12/12/2014,Bank of America,Closed with explanation,Yes,No
1151286,Bank account or service,Checking account,"Making/receiving payments, sending money",,MD,20817,Web,12/10/2014,12/10/2014,JPMorgan Chase,Closed with explanation,No,
1151287,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,MD,20817,Web,12/10/2014,12/10/2014,Capital One,Closed with explanation,Yes,No
1151310,Bank account or service,Checking account,Deposits and withdrawals,,OH,44314,Referral,12/10/2014,12/10/2014,The Huntington National Bank,Closed with explanation,Yes,Yes
1151314,Bank account or service,Checking account,Problems caused by my funds being low,,TX,75243,Web,12/10/2014,12/10/2014,U.S. Bancorp,Closed with explanation,Yes,Yes
1151381,Bank account or service,Checking account,"Account opening, closing, or management",,CA,93257,Referral,12/10/2014,12/11/2014,JPMorgan Chase,Closed with explanation,Yes,No
1151385,Bank account or service,Checking account,"Making/receiving payments, sending money",,PA,15217,Web,12/10/2014,12/10/2014,RBS Citizens,Closed with explanation,Yes,Yes
1151400,Bank account or service,Checking account,"Account opening, closing, or management",,FL,33137,Referral,12/10/2014,12/12/2014,Banco Popular North America,Closed with explanation,Yes,No
1151409,Bank account or service,Checking account,Deposits and withdrawals,,FL,34684,Web,12/10/2014,12/10/2014,USAA Savings,Closed with explanation,Yes,No
1151413,Bank account or service,Checking account,"Account opening, closing, or management",,GA,30324,Referral,12/10/2014,12/11/2014,JPMorgan Chase,Closed with explanation,Yes,No
1151447,Bank account or service,Checking account,"Account opening, closing, or management",,NY,11225,Referral,12/10/2014,12/12/2014,TD Bank,Closed with monetary relief,Yes,No
1151532,Bank account or service,Checking account,Deposits and withdrawals,,NY,11361,Web,12/10/2014,12/10/2014,TD Bank,Closed with explanation,Yes,No
1151620,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,WA,98146,Web,12/10/2014,12/10/2014,Bank of America,Closed with explanation,Yes,Yes
1151880,Bank account or service,Checking account,"Account opening, closing, or management",,CA,91604,Web,12/11/2014,12/11/2014,Citibank,Closed with explanation,Yes,Yes
1151916,Bank account or service,Other bank product/service,"Account opening, closing, or management",,NY,10019,Postal mail,12/11/2014,12/15/2014,JPMorgan Chase,Closed with explanation,Yes,No
1151920,Bank account or service,Checking account,"Account opening, closing, or management",,TX,77065,Web,12/11/2014,12/15/2014,JPMorgan Chase,Closed with explanation,Yes,No
1151986,Bank account or service,Checking account,Problems caused by my funds being low,,CA,90011,Referral,12/10/2014,12/11/2014,Wells Fargo,Closed with explanation,Yes,No
1151988,Bank account or service,Checking account,Problems caused by my funds being low,,SD,57049,Web,12/11/2014,12/11/2014,U.S. Bancorp,Closed with explanation,Yes,No
1152057,Bank account or service,Other bank product/service,"Account opening, closing, or management",,PA,15202,Web,12/11/2014,12/15/2014,Google Inc.,Closed with monetary relief,No,
1152111,Bank account or service,Checking account,Problems caused by my funds being low,,IL,60617,Referral,12/10/2014,12/11/2014,TCF National Bank,Closed with explanation,Yes,No
1152116,Bank account or service,Checking account,Problems caused by my funds being low,,OH,44221,Referral,12/10/2014,12/12/2014,PNC Bank,Closed with explanation,Yes,Yes
1152118,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,FL,32763,Web,12/10/2014,12/11/2014,Bank of America,Closed with explanation,Yes,No
1152122,Bank account or service,Checking account,Deposits and withdrawals,,CA,94133,Web,12/10/2014,12/10/2014,JPMorgan Chase,Closed with explanation,Yes,
1152150,Bank account or service,Savings account,Deposits and withdrawals,,TX,78681,Web,12/10/2014,12/11/2014,Bank of America,Closed with monetary relief,Yes,No
1152266,Bank account or service,Checking account,Deposits and withdrawals,,FL,33509,Web,12/11/2014,12/11/2014,PNC Bank,Closed with explanation,Yes,
1152310,Bank account or service,Checking account,"Account opening, closing, or management",,,10,Web,12/11/2014,12/15/2014,Citibank,Closed with explanation,Yes,No
1152342,Bank account or service,Other bank product/service,"Account opening, closing, or management",,FL,33322,Email,12/11/2014,12/11/2014,Wells Fargo,Closed with explanation,Yes,No
